               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,             0.04184,            0.027738,           0.0015924,             0.87684,             0.82141,             0.88412,             0.47153,            0.036936,            0.014946,           0.0032507,           0.0099663,           0.0099663,           0.0099663
                  36,            0.042628,            0.027058,           0.0016944,             0.84588,             0.85389,              0.8802,             0.46373,            0.036921,            0.015004,           0.0035016,           0.0099654,           0.0099654,           0.0099654
                  37,            0.042067,            0.027528,           0.0017702,             0.82903,             0.86562,             0.88726,             0.46314,            0.036723,            0.014888,           0.0031396,           0.0099644,           0.0099644,           0.0099644
                  38,            0.042502,            0.027397,           0.0014346,             0.85829,              0.8466,             0.89464,             0.47389,            0.036956,            0.014525,           0.0034483,           0.0099634,           0.0099634,           0.0099634
                  39,            0.041699,            0.025306,            0.001689,             0.83053,             0.82086,             0.86264,             0.45123,            0.036666,            0.014953,           0.0065393,           0.0099624,           0.0099624,           0.0099624
                  40,            0.041632,            0.026798,           0.0015073,             0.86047,             0.83886,             0.87375,             0.44998,            0.037523,            0.014934,           0.0047674,           0.0099614,           0.0099614,           0.0099614
                  41,             0.04134,            0.026446,           0.0015354,             0.84054,             0.83494,             0.86079,             0.43923,            0.038116,            0.015035,           0.0057683,           0.0099604,           0.0099604,           0.0099604
                  42,            0.041096,            0.026243,           0.0014875,             0.83542,             0.83178,             0.86304,             0.45844,            0.037303,            0.015263,           0.0044059,           0.0099594,           0.0099594,           0.0099594
                  43,            0.040616,            0.025916,           0.0013479,             0.85256,             0.83883,             0.87841,             0.46605,            0.036943,            0.015112,           0.0041116,           0.0099584,           0.0099584,           0.0099584
                  44,            0.041422,            0.026447,           0.0014194,             0.85784,             0.83298,             0.87317,             0.44662,            0.037469,             0.01522,           0.0039135,           0.0099574,           0.0099574,           0.0099574
                  45,            0.040768,            0.025986,           0.0012366,             0.85559,             0.84386,             0.87136,             0.45498,            0.037429,            0.015215,           0.0046619,           0.0099564,           0.0099564,           0.0099564
                  46,            0.041373,            0.026714,           0.0013559,             0.85695,             0.83843,             0.87411,             0.44967,            0.037264,            0.015013,           0.0049055,           0.0099555,           0.0099555,           0.0099555
                  47,            0.040847,            0.026339,           0.0014334,             0.83545,              0.8521,             0.87006,             0.45077,            0.037509,            0.014897,           0.0059241,           0.0099545,           0.0099545,           0.0099545
                  48,            0.040741,            0.026164,           0.0014332,             0.86501,             0.82627,             0.87035,             0.45728,            0.037995,            0.015266,           0.0052149,           0.0099535,           0.0099535,           0.0099535
                  49,            0.040921,            0.026088,           0.0014453,             0.85287,             0.83846,             0.87533,             0.46078,            0.036783,            0.015173,           0.0049289,           0.0099525,           0.0099525,           0.0099525
                  50,              0.0398,            0.025384,           0.0014274,             0.85393,             0.85859,             0.88028,              0.4614,            0.037322,            0.014784,           0.0044285,           0.0099515,           0.0099515,           0.0099515
                  51,            0.040108,            0.026432,           0.0013045,             0.84926,             0.83957,             0.87743,             0.46662,            0.036817,            0.015218,           0.0043432,           0.0099505,           0.0099505,           0.0099505
                  52,            0.040147,            0.025326,           0.0012062,             0.85192,             0.85353,             0.87785,             0.46456,            0.037025,            0.015017,           0.0033427,           0.0099495,           0.0099495,           0.0099495
                  53,            0.040067,            0.024971,           0.0013703,             0.85442,             0.85051,              0.8863,             0.46634,            0.036888,            0.014928,           0.0048912,           0.0099485,           0.0099485,           0.0099485
                  54,            0.039746,             0.02547,           0.0012182,             0.85718,             0.83598,             0.88472,             0.46412,            0.037292,            0.015123,           0.0048481,           0.0099475,           0.0099475,           0.0099475
                  55,            0.039654,            0.025847,           0.0013452,             0.83234,             0.85102,             0.85824,             0.45016,            0.036985,            0.015658,            0.004153,           0.0099465,           0.0099465,           0.0099465
                  56,            0.039649,            0.025474,           0.0012296,             0.84247,             0.83348,             0.86691,             0.46034,            0.037357,            0.015298,           0.0046049,           0.0099456,           0.0099456,           0.0099456
                  57,            0.039834,            0.025691,           0.0011906,             0.85474,             0.84098,              0.8806,             0.46347,            0.037635,            0.015685,           0.0034568,           0.0099446,           0.0099446,           0.0099446
                  58,            0.040106,            0.025363,           0.0012776,             0.85848,             0.81768,             0.88024,             0.45666,            0.037552,            0.015539,           0.0041496,           0.0099436,           0.0099436,           0.0099436
                  59,            0.040115,            0.025318,           0.0012083,             0.84386,             0.83258,             0.86799,             0.45554,            0.037665,            0.015504,           0.0041497,           0.0099426,           0.0099426,           0.0099426
                  60,             0.03952,            0.024935,           0.0012587,             0.85498,             0.84186,             0.86902,             0.45415,            0.037204,            0.015386,           0.0036507,           0.0099416,           0.0099416,           0.0099416
                  61,             0.03922,            0.024493,           0.0013219,             0.86263,             0.82461,              0.8697,             0.46481,            0.036968,            0.015492,           0.0038069,           0.0099406,           0.0099406,           0.0099406
                  62,             0.03938,            0.026024,           0.0013539,             0.86297,             0.82487,             0.87495,             0.45824,            0.037046,            0.015405,           0.0055776,           0.0099396,           0.0099396,           0.0099396
                  63,            0.039397,            0.025027,            0.001308,             0.86577,             0.83625,             0.88017,             0.46721,            0.036755,             0.01506,           0.0046368,           0.0099386,           0.0099386,           0.0099386
