               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.070072,            0.097498,                   0,             0.50126,             0.72152,             0.61309,             0.23749,            0.066052,            0.075768,                   0,           0.0098169,           0.0098169,           0.0098169
                  39,            0.064287,               0.111,                   0,             0.41084,             0.72574,             0.48679,             0.19047,            0.066536,             0.10484,                   0,           0.0098119,           0.0098119,           0.0098119
                  40,            0.068939,             0.10867,                   0,             0.61973,             0.78736,             0.74525,              0.3156,            0.060107,             0.07795,                   0,            0.009807,            0.009807,            0.009807
                  41,            0.074494,            0.087965,                   0,             0.37163,             0.66667,             0.38184,              0.1708,            0.082147,            0.075974,                   0,            0.009802,            0.009802,            0.009802
                  42,            0.075672,             0.10688,                   0,              0.6804,             0.67819,             0.73455,             0.37416,            0.063754,            0.077301,                   0,            0.009797,            0.009797,            0.009797
                  43,            0.064115,            0.097046,                   0,             0.71973,             0.74684,             0.81215,             0.41933,            0.067625,            0.082817,                   0,           0.0097921,           0.0097921,           0.0097921
                  44,            0.077528,             0.10318,                   0,             0.74355,             0.78059,             0.83302,              0.3778,            0.059299,            0.074814,                   0,           0.0097871,           0.0097871,           0.0097871
                  45,            0.069586,            0.087769,                   0,             0.52107,             0.61814,             0.63778,             0.25621,            0.070177,            0.079803,                   0,           0.0097822,           0.0097822,           0.0097822
                  46,             0.07301,             0.11723,                   0,             0.79374,             0.81013,             0.87647,             0.42794,            0.056867,            0.074478,                   0,           0.0097773,           0.0097773,           0.0097773
                  47,            0.066096,             0.10702,                   0,             0.60567,             0.81646,             0.79137,             0.39738,            0.060528,            0.091164,                   0,           0.0097723,           0.0097723,           0.0097723
                  48,            0.064707,             0.10989,                   0,             0.66056,             0.82934,             0.77997,             0.36013,            0.057863,            0.079689,                   0,           0.0097674,           0.0097674,           0.0097674
                  49,            0.067295,            0.093366,                   0,             0.58253,             0.66236,             0.66615,             0.25785,            0.069565,            0.079666,                   0,           0.0097624,           0.0097624,           0.0097624
                  50,            0.069419,            0.096912,                   0,             0.82867,             0.75507,             0.82393,             0.40202,            0.057258,            0.084976,                   0,           0.0097575,           0.0097575,           0.0097575
                  51,            0.063459,              0.0987,                   0,             0.59441,             0.79747,             0.68197,             0.31915,            0.062783,            0.085617,                   0,           0.0097525,           0.0097525,           0.0097525
                  52,            0.067488,            0.099832,                   0,             0.68941,             0.80546,             0.77304,             0.33141,            0.058222,            0.079842,                   0,           0.0097476,           0.0097476,           0.0097476
                  53,            0.064169,            0.099085,                   0,             0.77168,             0.83544,             0.79755,             0.43999,            0.059457,            0.079834,                   0,           0.0097426,           0.0097426,           0.0097426
                  54,            0.068438,            0.097662,                   0,             0.85344,               0.827,             0.84458,             0.40932,            0.056753,            0.078812,                   0,           0.0097377,           0.0097377,           0.0097377
                  55,            0.062742,            0.083139,                   0,              0.6519,             0.63924,             0.67593,             0.28303,            0.068709,             0.08654,                   0,           0.0097327,           0.0097327,           0.0097327
                  56,            0.072149,                0.11,                   0,             0.85672,             0.81857,             0.87191,             0.40054,            0.056264,            0.075912,                   0,           0.0097278,           0.0097278,           0.0097278
                  57,             0.06054,             0.08218,                   0,             0.40718,             0.68354,             0.46309,              0.2165,            0.066008,            0.080551,                   0,           0.0097228,           0.0097228,           0.0097228
                  58,            0.066139,            0.079875,                   0,             0.71921,             0.71308,             0.77944,             0.41492,            0.061721,            0.075851,                   0,           0.0097179,           0.0097179,           0.0097179
                  59,            0.061255,            0.089444,                   0,               0.665,             0.74684,             0.75997,             0.37585,            0.057704,            0.079201,                   0,           0.0097129,           0.0097129,           0.0097129
                  60,            0.067984,            0.094998,                   0,             0.88551,             0.84848,             0.88596,             0.43924,            0.054889,            0.076782,                   0,            0.009708,            0.009708,            0.009708
                  61,            0.062834,              0.1008,                   0,             0.66433,             0.86709,             0.78413,             0.42776,            0.055512,            0.078873,                   0,            0.009703,            0.009703,            0.009703
                  62,             0.06134,            0.097949,                   0,             0.88636,             0.87975,             0.90014,             0.44156,            0.055392,            0.078835,                   0,            0.009698,            0.009698,            0.009698
                  63,            0.058244,            0.086742,                   0,             0.89065,             0.82483,             0.85311,             0.34542,            0.061719,            0.078506,                   0,           0.0096931,           0.0096931,           0.0096931
                  64,            0.068929,            0.091961,                   0,             0.71889,             0.80802,             0.76817,             0.31678,            0.056598,             0.07695,                   0,           0.0096881,           0.0096881,           0.0096881
                  65,            0.061625,            0.098649,                   0,              0.9123,             0.85865,             0.89172,             0.44318,            0.054608,            0.074867,                   0,           0.0096832,           0.0096832,           0.0096832
                  66,            0.057847,             0.10149,                   0,             0.81275,             0.86078,             0.85038,             0.44636,            0.055136,            0.075485,                   0,           0.0096783,           0.0096783,           0.0096783
                  67,            0.059241,            0.095849,                   0,             0.83109,             0.81646,             0.85261,             0.43166,            0.059035,            0.077148,                   0,           0.0096733,           0.0096733,           0.0096733
                  68,            0.064279,            0.099982,                   0,             0.82258,             0.87055,             0.87316,             0.44511,            0.057083,             0.07798,                   0,           0.0096684,           0.0096684,           0.0096684
                  69,            0.064992,            0.095424,                   0,             0.85725,             0.81087,             0.86234,             0.36621,             0.05784,            0.081512,                   0,           0.0096634,           0.0096634,           0.0096634
                  70,             0.06137,            0.088231,                   0,             0.81647,             0.85021,             0.85349,             0.44218,            0.053348,            0.082764,                   0,           0.0096585,           0.0096585,           0.0096585
                  71,            0.060431,            0.082619,                   0,             0.89672,             0.83544,             0.87936,             0.43406,            0.054195,            0.077782,                   0,           0.0096535,           0.0096535,           0.0096535
                  72,            0.064309,            0.084768,                   0,             0.76688,             0.80169,             0.80623,             0.38277,            0.060563,             0.07798,                   0,           0.0096486,           0.0096486,           0.0096486
                  73,            0.064845,            0.097481,                   0,             0.89829,             0.85021,             0.88254,             0.45587,            0.053874,            0.077423,                   0,           0.0096436,           0.0096436,           0.0096436
                  74,            0.065764,            0.097891,                   0,             0.86418,              0.8481,             0.88077,             0.44579,            0.054874,            0.076813,                   0,           0.0096387,           0.0096387,           0.0096387
                  75,            0.059948,             0.09841,                   0,             0.76446,             0.78903,             0.78474,             0.39078,            0.060262,            0.082077,                   0,           0.0096337,           0.0096337,           0.0096337
                  76,            0.066745,            0.091458,                   0,             0.71018,             0.81013,              0.7898,             0.34938,            0.057944,            0.080696,                   0,           0.0096288,           0.0096288,           0.0096288
                  77,            0.062955,            0.075074,                   0,             0.78679,             0.82525,             0.83817,             0.41113,            0.056306,            0.080063,                   0,           0.0096238,           0.0096238,           0.0096238
                  78,            0.058246,              0.0879,                   0,             0.78334,              0.8543,             0.86173,             0.44663,            0.052206,            0.079582,                   0,           0.0096188,           0.0096188,           0.0096188
                  79,            0.058475,            0.087672,                   0,             0.83263,             0.89451,             0.87685,             0.50154,            0.051273,            0.081467,                   0,           0.0096139,           0.0096139,           0.0096139
                  80,            0.056117,            0.089803,                   0,             0.89024,             0.85555,             0.89821,             0.49485,            0.051538,            0.077133,                   0,            0.009609,            0.009609,            0.009609
                  81,            0.064118,            0.089455,                   0,             0.72624,             0.81857,             0.81612,             0.41463,              0.0574,            0.078979,                   0,            0.009604,            0.009604,            0.009604
                  82,            0.058934,             0.09191,                   0,             0.88967,             0.87975,             0.89679,             0.52603,            0.049897,            0.074852,                   0,            0.009599,            0.009599,            0.009599
                  83,            0.051786,            0.070109,                   0,             0.78314,             0.86076,             0.84012,             0.43506,            0.058339,            0.080444,                   0,           0.0095941,           0.0095941,           0.0095941
                  84,            0.062913,            0.087947,                   0,             0.89513,             0.87342,             0.89455,             0.49686,            0.052003,            0.077393,                   0,           0.0095892,           0.0095892,           0.0095892
                  85,            0.065784,            0.072358,                   0,             0.85295,             0.82911,             0.88367,             0.47914,             0.05578,            0.078178,                   0,           0.0095842,           0.0095842,           0.0095842
                  86,            0.059437,            0.082561,                   0,             0.87409,             0.86414,             0.88711,             0.46656,            0.052295,            0.078285,                   0,           0.0095793,           0.0095793,           0.0095793
                  87,            0.058261,            0.070835,                   0,             0.58261,             0.77848,             0.68534,             0.33542,            0.062009,            0.084419,                   0,           0.0095743,           0.0095743,           0.0095743
                  88,             0.06533,            0.094697,                   0,              0.8569,             0.78324,             0.86005,             0.48316,            0.051723,            0.085197,                   0,           0.0095694,           0.0095694,           0.0095694
                  89,            0.057981,            0.093002,                   0,             0.82411,             0.81057,             0.86784,               0.475,            0.054493,            0.082916,                   0,           0.0095644,           0.0095644,           0.0095644
                  90,             0.05405,            0.079552,                   0,              0.8832,             0.86709,             0.89998,              0.5096,            0.050967,            0.079727,                   0,           0.0095595,           0.0095595,           0.0095595
                  91,             0.05699,            0.091229,                   0,             0.79338,             0.83544,             0.86102,             0.45847,            0.060138,            0.077667,                   0,           0.0095545,           0.0095545,           0.0095545
                  92,            0.064059,            0.082423,                   0,             0.88693,             0.86054,             0.90066,             0.50517,            0.053556,            0.076462,                   0,           0.0095496,           0.0095496,           0.0095496
                  93,            0.059669,            0.098773,                   0,              0.9123,             0.84599,             0.90155,             0.49246,            0.054332,            0.076996,                   0,           0.0095446,           0.0095446,           0.0095446
                  94,            0.054349,            0.075193,                   0,             0.90426,             0.85232,             0.90315,             0.49567,            0.052631,            0.076706,                   0,           0.0095397,           0.0095397,           0.0095397
                  95,            0.055179,            0.081471,                   0,             0.88236,             0.82911,             0.87717,             0.42173,            0.058714,             0.08519,                   0,           0.0095347,           0.0095347,           0.0095347
                  96,            0.062282,            0.088467,                   0,             0.90908,             0.84599,             0.90168,             0.50421,            0.052077,            0.080933,                   0,           0.0095298,           0.0095298,           0.0095298
                  97,            0.057205,             0.09659,                   0,             0.92163,             0.86832,             0.90594,             0.48298,             0.05223,            0.075821,                   0,           0.0095248,           0.0095248,           0.0095248
                  98,            0.056211,            0.073428,                   0,             0.91571,             0.87098,             0.90798,             0.47542,            0.051455,            0.076759,                   0,           0.0095198,           0.0095198,           0.0095198
                  99,             0.05522,            0.079728,                   0,             0.82312,             0.87342,             0.86721,             0.45384,             0.05387,            0.077698,                   0,           0.0095149,           0.0095149,           0.0095149
                 100,            0.058243,            0.084921,                   0,             0.86535,             0.86498,             0.88203,             0.48275,            0.053591,            0.078537,                   0,             0.00951,             0.00951,             0.00951
                 101,            0.059836,            0.086081,                   0,             0.87597,             0.86287,             0.89576,             0.48852,            0.052948,            0.077133,                   0,            0.009505,            0.009505,            0.009505
                 102,            0.055902,            0.089205,                   0,             0.89804,             0.87975,             0.90592,             0.52321,            0.049534,            0.076279,                   0,              0.0095,              0.0095,              0.0095
                 103,            0.051729,            0.089561,                   0,             0.86653,             0.85654,             0.88951,             0.41896,            0.058588,            0.078629,                   0,           0.0094951,           0.0094951,           0.0094951
                 104,            0.063563,            0.071823,                   0,             0.89706,             0.86411,             0.90161,             0.45158,            0.054086,            0.077194,                   0,           0.0094902,           0.0094902,           0.0094902
                 105,            0.062059,             0.09116,                   0,             0.90522,             0.86638,             0.91284,             0.49628,            0.052483,            0.076828,                   0,           0.0094852,           0.0094852,           0.0094852
                 106,            0.055454,            0.077536,                   0,             0.92208,             0.84879,             0.90457,             0.47961,            0.052019,            0.078659,                   0,           0.0094803,           0.0094803,           0.0094803
                 107,            0.055032,             0.08853,                   0,             0.90388,             0.85305,             0.90606,              0.4544,            0.057798,            0.080109,                   0,           0.0094753,           0.0094753,           0.0094753
                 108,            0.063425,            0.084955,                   0,             0.91588,             0.84994,             0.89353,             0.48968,            0.052076,            0.079208,                   0,           0.0094704,           0.0094704,           0.0094704
                 109,            0.057016,            0.072975,                   0,             0.88833,             0.84177,             0.89167,             0.45331,            0.055252,            0.079048,                   0,           0.0094654,           0.0094654,           0.0094654
                 110,            0.055992,            0.074273,                   0,             0.90161,             0.86997,             0.89762,             0.50534,                0.05,            0.076935,                   0,           0.0094605,           0.0094605,           0.0094605
