               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.067557,             0.12044,                   0,             0.71443,             0.84449,             0.80927,             0.42995,            0.055751,            0.075264,                   0,           0.0099634,           0.0099634,           0.0099634
                  39,            0.068509,             0.10034,                   0,             0.85583,             0.83122,             0.87634,             0.42518,            0.058493,            0.072342,                   0,           0.0099624,           0.0099624,           0.0099624
                  40,            0.068131,             0.11448,                   0,             0.68948,             0.89241,             0.79182,             0.45182,            0.057015,            0.075249,                   0,           0.0099614,           0.0099614,           0.0099614
                  41,            0.062118,             0.10903,                   0,             0.66424,             0.83889,             0.69897,              0.3284,             0.05921,            0.076836,                   0,           0.0099604,           0.0099604,           0.0099604
                  42,            0.064034,            0.097287,                   0,             0.49613,              0.8038,             0.57518,             0.28066,            0.062497,            0.076393,                   0,           0.0099594,           0.0099594,           0.0099594
                  43,            0.066993,             0.10414,                   0,             0.57929,             0.82278,             0.65581,             0.33751,            0.056741,            0.075768,                   0,           0.0099584,           0.0099584,           0.0099584
                  44,            0.063485,             0.10231,                   0,              0.5398,              0.8481,             0.61603,             0.28803,            0.059315,            0.077126,                   0,           0.0099574,           0.0099574,           0.0099574
                  45,            0.066124,             0.10339,                   0,             0.68921,             0.79958,             0.80298,             0.44465,            0.056683,            0.077118,                   0,           0.0099564,           0.0099564,           0.0099564
                  46,            0.060965,               0.115,                   0,             0.69932,             0.82489,              0.8044,             0.44029,            0.059401,            0.077644,                   0,           0.0099555,           0.0099555,           0.0099555
                  47,            0.063076,             0.12071,                   0,             0.88278,             0.87764,             0.89928,             0.48786,            0.053598,            0.074661,                   0,           0.0099545,           0.0099545,           0.0099545
                  48,             0.06029,             0.09667,                   0,             0.87088,             0.83966,             0.88379,             0.44403,            0.056623,             0.07605,                   0,           0.0099535,           0.0099535,           0.0099535
                  49,            0.066518,             0.10213,                   0,              0.7097,             0.79958,             0.78977,             0.40045,            0.058556,             0.07988,                   0,           0.0099525,           0.0099525,           0.0099525
                  50,             0.06228,             0.10359,                   0,             0.69755,              0.7827,             0.79956,             0.37636,            0.058287,            0.079117,                   0,           0.0099515,           0.0099515,           0.0099515
                  51,            0.064508,             0.10185,                   0,             0.88717,             0.88186,             0.89937,             0.46354,            0.054089,            0.075981,                   0,           0.0099505,           0.0099505,           0.0099505
                  52,            0.061782,             0.10425,                   0,             0.81107,             0.86948,             0.87527,             0.46714,            0.054915,            0.074944,                   0,           0.0099495,           0.0099495,           0.0099495
                  53,            0.062472,            0.096621,                   0,             0.85023,             0.84177,             0.87247,             0.42571,            0.057111,            0.081238,                   0,           0.0099485,           0.0099485,           0.0099485
                  54,            0.064412,             0.10903,                   0,             0.73228,             0.85983,             0.82601,             0.45895,            0.056541,            0.081398,                   0,           0.0099475,           0.0099475,           0.0099475
                  55,            0.063716,             0.11149,                   0,             0.89342,             0.89451,             0.89152,             0.45716,            0.053545,            0.079269,                   0,           0.0099465,           0.0099465,           0.0099465
