               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.19557,            0.024118,            0.028739,           0.0051458,           0.0030364,           0.0026171,          0.00060714,             0.19379,            0.024829,            0.030664,              0.0982,              0.0002,              0.0002
                   1,              0.1956,            0.024996,            0.028862,            0.002316,           0.0045547,           0.0011797,          0.00030078,             0.19239,            0.025997,            0.030609,            0.095498,          0.00049835,          0.00049835
                   2,             0.19244,            0.027408,            0.028633,           0.0021176,           0.0056435,           0.0010774,          0.00025704,             0.19005,            0.027829,            0.030408,            0.092795,          0.00079472,          0.00079472
                   3,             0.19066,            0.031302,             0.02824,            0.002098,           0.0056435,           0.0010836,          0.00021075,              0.1871,            0.030163,            0.030157,            0.090089,           0.0010891,           0.0010891
                   4,              0.1886,            0.033922,            0.027403,           0.0026123,           0.0075911,            0.001359,          0.00022875,             0.18347,            0.032989,            0.029871,            0.087382,           0.0013815,           0.0013815
                   5,             0.18498,            0.035164,            0.027506,           0.0021256,           0.0065789,           0.0010876,          0.00025941,             0.17953,            0.036315,            0.029578,            0.084672,            0.001672,            0.001672
                   6,             0.17983,            0.041011,            0.027053,           0.0021916,            0.007085,            0.001139,          0.00020886,             0.17556,            0.039541,            0.029266,             0.08196,           0.0019604,           0.0019604
                   7,             0.17796,            0.040064,            0.026521,           0.0032631,           0.0092627,           0.0016867,          0.00025598,             0.17167,             0.04242,            0.028967,            0.079247,           0.0022469,           0.0022469
                   8,             0.17374,            0.043317,            0.026096,           0.0063169,            0.017084,           0.0033777,          0.00072834,             0.16785,            0.044371,            0.028674,            0.076531,           0.0025314,           0.0025314
                   9,             0.17031,            0.045837,             0.02542,            0.012382,            0.032419,           0.0070301,           0.0014347,             0.16467,            0.046209,            0.028442,            0.073814,           0.0028139,           0.0028139
                  10,             0.16869,            0.044565,            0.024614,            0.019942,            0.049549,            0.011492,            0.002709,             0.16191,            0.050985,            0.028168,            0.071094,           0.0030944,           0.0030944
                  11,             0.16389,            0.051835,            0.024603,            0.036879,            0.060253,             0.01744,            0.004482,             0.15944,            0.058661,            0.028027,            0.068373,           0.0033729,           0.0033729
                  12,             0.16242,            0.051336,            0.025106,            0.041125,            0.063749,             0.01934,           0.0047649,              0.1576,             0.06263,            0.027869,             0.06565,           0.0036495,           0.0036495
