               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.038705,            0.040181,           0.0010741,             0.88165,             0.84969,             0.89696,             0.46887,            0.038457,            0.029648,           0.0040759,           0.0098317,           0.0098317,           0.0098317
                  36,              0.0389,            0.039135,           0.0013501,             0.85567,             0.84863,             0.87009,             0.44968,            0.039695,             0.03024,           0.0041754,           0.0098268,           0.0098268,           0.0098268
                  37,            0.038934,            0.040942,            0.001208,             0.88218,             0.83973,             0.88968,             0.46077,             0.03935,            0.029625,           0.0044218,           0.0098218,           0.0098218,           0.0098218
                  38,            0.038586,            0.039003,           0.0012296,              0.8611,             0.84264,             0.87597,              0.4557,            0.038955,              0.0303,           0.0039635,           0.0098169,           0.0098169,           0.0098169
                  39,             0.03761,             0.03825,           0.0012751,             0.85784,             0.83007,              0.8721,             0.45355,            0.039064,            0.030458,           0.0047415,           0.0098119,           0.0098119,           0.0098119
                  40,            0.037767,             0.03709,           0.0011191,             0.86827,             0.85235,             0.88363,             0.45619,            0.039415,             0.03028,           0.0044503,            0.009807,            0.009807,            0.009807
                  41,            0.038222,            0.037947,           0.0012372,              0.8673,               0.852,             0.88649,             0.44979,            0.039443,            0.030424,           0.0051838,            0.009802,            0.009802,            0.009802
                  42,            0.037724,            0.037809,          0.00093323,             0.86689,             0.85384,             0.87706,             0.44973,            0.039502,             0.03098,           0.0041092,            0.009797,            0.009797,            0.009797
                  43,            0.038054,            0.036917,           0.0011423,             0.88166,             0.83809,             0.88983,             0.45518,            0.039358,            0.030649,           0.0048755,           0.0097921,           0.0097921,           0.0097921
                  44,            0.036035,            0.036416,           0.0011213,             0.87366,             0.83912,              0.8787,             0.44974,             0.03939,            0.030954,           0.0050975,           0.0097871,           0.0097871,           0.0097871
                  45,            0.036451,            0.037026,           0.0010356,             0.86615,             0.85598,              0.8805,               0.452,            0.039466,            0.030101,           0.0044143,           0.0097822,           0.0097822,           0.0097822
                  46,             0.03639,            0.036879,          0.00086262,             0.86593,             0.83462,             0.87789,             0.45814,            0.039405,            0.030977,           0.0061034,           0.0097773,           0.0097773,           0.0097773
                  47,            0.035955,            0.037466,          0.00089086,             0.88439,             0.82942,              0.8776,              0.4549,            0.039925,            0.031208,           0.0049391,           0.0097723,           0.0097723,           0.0097723
                  48,            0.036233,            0.037154,            0.001243,             0.86559,             0.83703,             0.87288,              0.4516,              0.0394,            0.031046,           0.0040197,           0.0097674,           0.0097674,           0.0097674
                  49,            0.036514,            0.036204,            0.001039,             0.87581,             0.84314,             0.87828,             0.45372,            0.039479,            0.031007,           0.0048064,           0.0097624,           0.0097624,           0.0097624
                  50,            0.035519,            0.035255,           0.0010421,             0.88639,             0.83277,             0.88111,             0.45653,            0.039688,            0.031247,           0.0042867,           0.0097575,           0.0097575,           0.0097575
                  51,            0.036166,            0.036849,           0.0010571,              0.8708,             0.82875,             0.87334,             0.45633,             0.03958,            0.031677,           0.0042622,           0.0097525,           0.0097525,           0.0097525
                  52,            0.034746,            0.035995,           0.0010013,             0.86486,             0.85785,             0.88413,             0.46232,            0.039361,            0.031038,           0.0035239,           0.0097476,           0.0097476,           0.0097476
                  53,            0.035941,            0.036613,           0.0009915,             0.86993,             0.84922,             0.88029,             0.45617,            0.039584,             0.03129,           0.0037709,           0.0097426,           0.0097426,           0.0097426
                  54,            0.035029,            0.034825,          0.00087462,             0.87429,              0.8323,             0.87674,             0.46119,            0.039038,            0.031024,           0.0037142,           0.0097377,           0.0097377,           0.0097377
                  55,            0.035718,            0.034937,          0.00091024,             0.88977,             0.82124,             0.87044,             0.45031,            0.039899,            0.031201,           0.0044655,           0.0097327,           0.0097327,           0.0097327
                  56,            0.035193,            0.034674,          0.00092105,             0.88292,             0.84144,             0.88093,             0.45925,             0.03926,            0.031834,           0.0037563,           0.0097278,           0.0097278,           0.0097278
                  57,            0.034674,             0.03392,          0.00085332,             0.87503,              0.8314,             0.88111,             0.45474,            0.039614,            0.032332,           0.0045683,           0.0097228,           0.0097228,           0.0097228
                  58,            0.033826,            0.034347,          0.00097497,             0.87052,             0.84478,             0.88261,              0.4594,            0.039334,            0.031672,           0.0044749,           0.0097179,           0.0097179,           0.0097179
                  59,            0.033796,            0.034268,          0.00096888,             0.89072,             0.84753,             0.87952,             0.45424,            0.039743,            0.031666,           0.0034926,           0.0097129,           0.0097129,           0.0097129
                  60,            0.035151,            0.036068,          0.00078886,             0.86658,             0.85398,             0.87692,             0.45448,            0.039508,            0.032039,           0.0040948,            0.009708,            0.009708,            0.009708
                  61,            0.035387,            0.035504,          0.00073201,             0.86184,             0.84566,               0.884,             0.45727,            0.039621,            0.031703,           0.0049516,            0.009703,            0.009703,            0.009703
                  62,            0.034223,            0.034771,            0.001071,             0.87535,             0.84008,             0.87328,             0.45541,            0.039705,            0.031766,           0.0045829,            0.009698,            0.009698,            0.009698
                  63,            0.034518,            0.034846,          0.00089036,             0.86454,             0.84979,             0.87511,             0.45547,            0.039586,             0.03163,           0.0042457,           0.0096931,           0.0096931,           0.0096931
                  64,            0.034499,            0.035364,          0.00083797,             0.88862,             0.84194,             0.88796,             0.45714,             0.03998,            0.031931,           0.0036353,           0.0096881,           0.0096881,           0.0096881
                  65,            0.034868,            0.034698,          0.00090483,             0.86446,             0.83791,             0.87064,             0.44728,            0.040181,            0.032515,           0.0048176,           0.0096832,           0.0096832,           0.0096832
                  66,            0.034181,            0.035154,          0.00095163,             0.87551,             0.85205,             0.88624,             0.45945,            0.039488,            0.031959,           0.0035296,           0.0096783,           0.0096783,           0.0096783
                  67,            0.033386,            0.034446,          0.00082678,             0.88137,             0.85644,              0.8856,              0.4553,            0.039397,            0.032572,           0.0038155,           0.0096733,           0.0096733,           0.0096733
                  68,            0.034202,             0.03446,          0.00083257,             0.89174,              0.8337,             0.87946,             0.45675,            0.040408,            0.032759,           0.0040311,           0.0096684,           0.0096684,           0.0096684
                  69,            0.033653,            0.033303,          0.00090183,             0.86861,             0.84758,             0.87211,             0.45016,            0.039791,            0.033106,           0.0040284,           0.0096634,           0.0096634,           0.0096634
                  70,            0.032988,            0.033278,          0.00086881,             0.87994,             0.83238,             0.87902,             0.45441,            0.039757,            0.033589,           0.0043791,           0.0096585,           0.0096585,           0.0096585
                  71,            0.033317,            0.032741,          0.00076143,             0.87189,             0.84341,             0.87828,             0.45616,             0.03982,            0.032233,           0.0044915,           0.0096535,           0.0096535,           0.0096535
                  72,             0.03335,              0.0326,          0.00094652,             0.88362,              0.8403,             0.88732,             0.46194,            0.039731,            0.033243,           0.0040918,           0.0096486,           0.0096486,           0.0096486
                  73,            0.033371,            0.033032,          0.00081183,              0.8858,             0.82722,             0.88034,              0.4577,             0.03977,            0.033645,           0.0041933,           0.0096436,           0.0096436,           0.0096436
                  74,            0.032022,            0.033164,          0.00086347,             0.87523,             0.84724,             0.88699,             0.45799,            0.039644,            0.033311,           0.0041034,           0.0096387,           0.0096387,           0.0096387
                  75,            0.033577,            0.034258,          0.00077461,             0.85462,             0.85952,             0.87358,             0.45428,            0.039843,            0.032883,           0.0043378,           0.0096337,           0.0096337,           0.0096337
                  76,            0.032945,            0.033418,          0.00084597,              0.8656,             0.85669,              0.8867,             0.45681,            0.039594,            0.033098,           0.0044591,           0.0096288,           0.0096288,           0.0096288
                  77,            0.033211,            0.033155,          0.00076315,             0.88047,             0.84962,             0.88994,             0.46193,            0.039935,            0.033051,           0.0049209,           0.0096238,           0.0096238,           0.0096238
                  78,            0.033304,            0.034106,          0.00068803,             0.88409,             0.83307,              0.8878,              0.4562,            0.040158,            0.032969,           0.0039623,           0.0096188,           0.0096188,           0.0096188
                  79,            0.032291,            0.031508,          0.00080269,             0.87001,             0.84126,             0.88011,             0.45154,            0.040105,            0.033701,           0.0038103,           0.0096139,           0.0096139,           0.0096139
                  80,            0.032166,            0.033027,          0.00070511,             0.87511,             0.85234,             0.88473,             0.45892,            0.039751,             0.03348,           0.0041937,            0.009609,            0.009609,            0.009609
