               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.10271,             0.25198,           0.0062233,             0.32668,             0.48206,             0.38926,             0.15901,            0.097444,              0.2407,           0.0095379,            0.008845,            0.008845,            0.008845
                  37,            0.093661,             0.26216,           0.0068538,             0.30408,             0.49261,             0.40069,             0.15687,            0.088365,             0.32795,            0.010006,            0.008812,            0.008812,            0.008812
                  38,            0.093203,             0.24977,           0.0066978,             0.27672,             0.46804,             0.28934,             0.11199,            0.092909,             0.25257,           0.0098495,            0.008779,            0.008779,            0.008779
                  39,            0.087188,             0.24323,           0.0068806,              0.2797,             0.49226,             0.29135,             0.11049,            0.086684,             0.23937,           0.0089638,            0.008746,            0.008746,            0.008746
                  40,            0.088263,             0.24665,           0.0065762,             0.46212,             0.44623,             0.44542,             0.17585,            0.080982,             0.27859,           0.0097641,            0.008713,            0.008713,            0.008713
                  41,            0.091361,             0.22106,           0.0059813,             0.25594,             0.45698,             0.35145,             0.13623,             0.10113,             0.24213,             0.00895,             0.00868,             0.00868,             0.00868
                  42,            0.086622,             0.23195,           0.0058509,             0.44003,             0.38953,             0.39142,             0.12923,            0.084427,                0.28,           0.0098602,            0.008647,            0.008647,            0.008647
                  43,            0.083199,             0.24761,           0.0063332,             0.31744,              0.4842,             0.31704,             0.12406,             0.09293,             0.25428,           0.0087944,            0.008614,            0.008614,            0.008614
                  44,            0.094329,             0.23381,           0.0059314,             0.33575,             0.51659,             0.39723,             0.17001,            0.087684,             0.25042,            0.009145,            0.008581,            0.008581,            0.008581
                  45,             0.08916,             0.21461,           0.0064569,             0.35984,             0.50853,             0.43485,             0.16234,            0.083461,             0.25464,           0.0089283,            0.008548,            0.008548,            0.008548
                  46,            0.084158,             0.24609,           0.0059378,               0.405,             0.50946,             0.48253,              0.1994,            0.084116,              0.2408,           0.0087177,            0.008515,            0.008515,            0.008515
                  47,              0.0789,             0.23288,           0.0056937,              0.3564,             0.51924,             0.42721,             0.16609,            0.092936,             0.24356,           0.0084854,            0.008482,            0.008482,            0.008482
                  48,            0.094509,             0.22635,           0.0052593,             0.39727,             0.53669,             0.44777,             0.19517,            0.085406,             0.25719,           0.0080788,            0.008449,            0.008449,            0.008449
                  49,            0.088346,              0.2478,           0.0051748,             0.35183,             0.49338,             0.37224,             0.13203,            0.084961,             0.24561,           0.0085712,            0.008416,            0.008416,            0.008416
                  50,            0.084815,             0.23666,           0.0055351,             0.39676,             0.55171,             0.48135,             0.19847,            0.081821,             0.25044,           0.0080818,            0.008383,            0.008383,            0.008383
                  51,            0.071962,             0.22677,           0.0052635,             0.34634,             0.49532,             0.37455,             0.14252,            0.083118,             0.27733,            0.008699,             0.00835,             0.00835,             0.00835
                  52,            0.083766,             0.25401,           0.0052881,              0.4197,             0.52958,             0.44768,             0.17526,            0.076722,             0.23916,           0.0082184,            0.008317,            0.008317,            0.008317
                  53,            0.080126,             0.25189,            0.005259,             0.40424,             0.52842,             0.45397,              0.1967,            0.080326,             0.26679,           0.0079758,            0.008284,            0.008284,            0.008284
                  54,            0.083265,             0.27631,           0.0050653,             0.42135,             0.54924,             0.43664,             0.17835,              0.0777,             0.24147,           0.0077152,            0.008251,            0.008251,            0.008251
                  55,            0.077491,             0.25116,           0.0053379,               0.247,             0.43919,             0.23957,             0.06922,            0.094587,             0.24765,           0.0074169,            0.008218,            0.008218,            0.008218
                  56,            0.095888,              0.2432,           0.0047766,             0.42089,             0.55588,             0.43808,              0.1813,            0.079503,             0.23899,           0.0075653,            0.008185,            0.008185,            0.008185
