               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.063276,             0.10595,                   0,             0.50478,             0.75105,             0.57245,             0.31413,            0.064191,            0.079948,                   0,           0.0096337,           0.0096337,           0.0096337
                  39,            0.067801,             0.11936,                   0,             0.87358,             0.89662,             0.89348,             0.42954,            0.053694,            0.074127,                   0,           0.0096238,           0.0096238,           0.0096238
                  40,            0.065123,             0.10365,                   0,             0.81817,             0.82911,             0.85245,             0.37669,             0.05879,            0.074661,                   0,           0.0096139,           0.0096139,           0.0096139
                  41,             0.06391,             0.10358,                   0,             0.68625,             0.83122,             0.75642,              0.3327,             0.05775,            0.083534,                   0,            0.009604,            0.009604,            0.009604
                  42,            0.065889,             0.11157,                   0,             0.56128,             0.82591,              0.6103,             0.29686,            0.059641,            0.078278,                   0,           0.0095941,           0.0095941,           0.0095941
                  43,            0.066254,             0.11166,                   0,             0.67039,             0.80802,             0.78794,             0.40079,            0.059436,            0.076485,                   0,           0.0095842,           0.0095842,           0.0095842
                  44,            0.065499,            0.096255,                   0,             0.88321,             0.79325,             0.87177,             0.39669,            0.059898,            0.076477,                   0,           0.0095743,           0.0095743,           0.0095743
                  45,            0.063442,             0.10065,                   0,              0.6281,             0.77848,             0.77578,              0.3724,            0.062029,            0.078362,                   0,           0.0095644,           0.0095644,           0.0095644
                  46,            0.063203,              0.1001,                   0,             0.84816,             0.77775,             0.86502,             0.48612,            0.060296,            0.076523,                   0,           0.0095545,           0.0095545,           0.0095545
                  47,            0.066065,            0.099694,                   0,             0.69796,             0.83333,             0.79713,             0.40158,            0.056869,            0.076363,                   0,           0.0095446,           0.0095446,           0.0095446
                  48,            0.064376,            0.093557,                   0,             0.79165,             0.80591,             0.84944,             0.43173,            0.059147,            0.076981,                   0,           0.0095347,           0.0095347,           0.0095347
